rps,cpu_limit,req_rate,req_latency,cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,memory_usage
7.0,14.0,7.020168138160597,42.48915662650602,11.199999999999998,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,556.423299016835
9.0,14.0,9.019384001912202,41.88333333333333,14.300000000000002,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,555.9163879865326
11.0,14.0,11.023637387368403,41.003062787136294,16.2,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,560.476256214765
13.0,14.0,13.024860684333788,40.40155440414508,19.199999999999996,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,561.5384534765097
15.0,14.0,15.022045809085657,39.74721603563474,22.399999999999995,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,565.5520524026838
17.0,14.0,17.027316795759084,38.78444881889764,24.4,1.5,1.6,1.5,1.5,1.5,1.5,1.6,1.6,1.5,1.6,1.5,1.5,1.5,1.5,1.5,1.5,581.9386364563761
19.0,14.0,19.02682665992051,37.69664902998236,26.999999999999996,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.7,1.7,1.7,1.7,1.7,1.6,585.3490925100674
21.0,14.0,21.03167861621346,36.47996794871795,28.800000000000008,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,590.822530577181
23.0,14.0,23.028030841273218,35.37923416789396,31.499999999999996,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,1.9,2.0,1.9,1.9,2.0,2.0,2.0,1.9,590.7796875167783
25.0,14.0,25.035407633915298,34.12566844919786,33.80000000000001,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.1,2.1,2.1,2.1,2.2,592.1601769664428
27.0,14.0,27.03047027372058,33.397869674185465,35.5,2.3,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.2,591.4474179865772
29.0,14.0,29.0322204126987,32.63014492753623,37.69999999999999,2.4,2.4,2.4,2.3,2.4,2.3,2.4,2.4,2.3,2.4,2.3,2.3,2.4,2.3,2.3,2.4,591.4438030604027
31.0,14.0,31.036922831703098,31.877088948787062,40.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,594.3555642416105
33.0,14.0,33.045600963226086,31.58534085084572,41.60000000000001,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,627.3211756241609
35.0,14.0,35.04457048185918,31.599324975891996,43.70000000000001,2.7,2.8,2.8,2.7,2.7,2.7,2.7,2.8,2.7,2.8,2.7,2.8,2.7,2.7,2.7,2.7,646.4867444832212
37.0,14.0,37.04529023701505,32.05148063781321,46.399999999999984,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,653.2188641073828
39.0,14.0,39.046284481951766,32.62019853258524,48.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,653.3174979865771
41.0,14.0,41.048002236595224,32.95253817581511,49.600000000000016,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,660.040161073826
43.0,14.0,43.05235081831053,33.06120857699805,51.40000000000001,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,659.5217421744967
45.0,14.0,45.04788345660797,33.335203890759445,52.79999999999998,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,680.2975063624164
47.0,14.0,47.049194307601724,33.5794926759557,54.79999999999999,3.4,3.5,3.5,3.4,3.4,3.4,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,681.8089853422814
49.0,14.0,49.056103065438776,33.357609069048436,56.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,679.8750273288586
51.0,14.0,51.061166765682444,33.06303915063039,57.30000000000001,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,678.6289224161069
53.0,14.0,53.05573252107712,32.813316342784326,59.000000000000014,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.6,714.3871261208053
55.0,14.0,55.05664488700763,32.54567600487211,60.79999999999998,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,723.8304541208057
57.0,14.0,57.06296225880922,32.320904286553144,62.19999999999998,3.9,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.9,728.9773392751678
59.0,14.0,59.051123647099246,32.19632768361582,63.4,4.0,3.9,3.9,3.9,3.9,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9,752.434471516779
61.0,14.0,61.06429406282957,32.20907351735447,64.60000000000001,4.1,4.0,4.0,4.0,4.0,4.1,4.0,4.1,4.0,4.0,4.0,4.1,4.1,4.0,4.1,4.0,771.2639622013421
63.0,14.0,63.06993780331899,32.20410885805763,65.60000000000001,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,781.6340857986579
65.0,14.0,65.08563779943042,32.35409067222512,67.20000000000002,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,779.1463568322149
67.0,14.0,67.06295720273432,32.64073514602215,68.69999999999999,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.3,4.3,784.3522903624163
69.0,14.0,69.07317973599902,33.06816533720087,70.69999999999999,4.4,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.5,785.162130040269
71.0,14.0,71.08762260981767,33.77058823529412,72.1,4.5,4.5,4.5,4.5,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,808.8390580402686
73.0,14.0,73.0803352428909,34.556581986143186,73.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,828.6340638926174
75.0,14.0,75.07334373580358,35.22204653264061,75.10000000000002,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,830.9164568053685
77.0,14.0,77.09285247069464,36.1558384547849,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,826.3300638926177
79.0,14.0,79.08882745564097,37.36431623931624,78.5,4.9,4.9,4.9,4.9,4.9,4.9,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,828.9038638389266
81.0,14.0,81.10193335828406,38.04147750722245,80.6,5.1,5.1,5.0,5.1,5.0,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,838.2638011275168
83.0,14.0,83.0784886888517,39.13022312373225,82.00000000000001,5.2,5.1,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.1,832.2361110335568
85.0,14.0,85.09679519544589,39.43409629044988,83.50000000000001,5.2,5.2,5.2,5.2,5.2,5.2,5.3,5.2,5.3,5.2,5.2,5.3,5.2,5.2,5.2,5.2,845.9594428993286
87.0,14.0,87.11284873675656,39.198412698412696,83.7,5.2,5.2,5.2,5.2,5.2,5.3,5.2,5.3,5.3,5.2,5.3,5.2,5.2,5.3,5.2,5.2,854.0529327248327
89.0,14.0,89.10346722912247,39.84008327024981,84.79999999999998,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,857.3754759731542
91.0,14.0,91.08673257894587,40.00147874306839,86.30000000000001,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,857.3466527785234
1.0,13.5,1.0172783675126165,43.71666666666667,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,626.7439097104384
3.0,13.5,3.0180851799662127,43.1731843575419,4.799999999999999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,553.977862895623
5.0,13.5,5.0187427799527455,42.39261744966443,8.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,559.5128414814816
7.0,13.5,7.019150797762256,42.6,11.4,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,0.7,573.4837596228956
9.0,13.5,9.020006925145292,41.87569573283859,14.400000000000004,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,578.4373820336697
11.0,13.5,11.022614716631637,41.24464831804281,17.4,1.1,1.1,1.1,1.1,1.1,1.0,1.1,1.1,1.1,1.1,1.0,1.1,1.1,1.1,1.1,1.1,578.2325958249162
13.0,13.5,13.023137033557697,40.31016731016731,20.500000000000004,1.3,1.3,1.3,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.3,1.3,1.2,579.4220842953022
15.0,13.5,15.023284058162071,39.613995485327315,22.499999999999996,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,582.4176897718124
17.0,13.5,17.026737869163203,38.65338645418327,25.400000000000006,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.5,1.6,1.6,1.6,1.6,1.6,581.6391473825504
19.0,13.5,19.035340680084428,37.697695035460995,27.9,1.8,1.8,1.8,1.7,1.8,1.7,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1.8,1.8,1.7,608.4113318657719
21.0,13.5,21.032659917948155,36.458199356913184,30.099999999999994,1.9,1.9,1.9,1.9,1.8,1.8,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,614.3017234899331
23.0,13.5,23.02878463809898,35.221656976744185,32.5,2.1,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.1,2.0,2.1,2.0,614.4915552214761
25.0,13.5,25.030528298117634,34.24064171122995,35.199999999999996,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,612.4460705503357
27.0,13.5,27.035732063505854,33.37274424393279,36.9,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,634.0765379865767
29.0,13.5,29.034279814537296,32.551663747810856,38.49999999999999,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,635.420946899328
31.0,13.5,31.034723107773136,31.980967917346383,41.50000000000001,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.5,636.9105164026845
33.0,13.5,33.03819789433803,31.502793296089386,43.400000000000006,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.8,2.7,2.7,2.7,635.2950979865773
35.0,13.5,35.04115525149824,31.572187349106713,45.59999999999999,2.9,2.9,2.8,2.9,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.8,2.8,2.9,2.8,632.0964106308726
37.0,13.5,37.04516683267256,32.0109689213894,47.599999999999994,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,3.0,2.9,3.0,2.9,2.9,656.9204797852343
39.0,13.5,39.05854396116076,32.551515151515154,49.600000000000016,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,664.9527632751674
41.0,13.5,41.043776765410435,32.853529171766624,51.7,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.3,3.2,3.2,667.3457894228192
43.0,13.5,43.04397773940775,33.0390625,53.29999999999999,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.3,3.3,3.4,677.7129303624165
45.0,13.5,45.047181035412436,33.24860853432282,55.8,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.4,3.5,3.5,675.6896713020133
47.0,13.5,47.04765233634383,33.497689299680054,57.600000000000016,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,677.4099775570472
49.0,13.5,49.05074758467205,33.31767955801105,57.90000000000002,3.6,3.6,3.7,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.6,3.6,3.6,3.7,678.5444458523486
51.0,13.5,51.05457119880316,32.989497866754185,59.70000000000001,3.7,3.8,3.8,3.7,3.7,3.7,3.7,3.8,3.7,3.8,3.7,3.7,3.7,3.7,3.7,3.8,677.8215843221477
53.0,13.5,53.049649043869195,32.745373324824506,60.999999999999986,3.8,3.9,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.9,3.8,3.8,677.6275466308729
55.0,13.5,55.06173342319677,32.519049070405366,62.499999999999986,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.0,3.9,3.9,3.9,3.9,3.9,688.3335147382546
57.0,13.5,57.05180042053522,32.335592221567474,64.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,706.4283782013429
59.0,13.5,59.0691635538665,32.270785876993166,65.60000000000001,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,708.0599606979862
61.0,13.5,61.06897563726919,32.221300138312586,66.80000000000001,4.1,4.1,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.1,730.4397899597316
63.0,13.5,63.07027810800175,32.1855421686747,67.8,4.2,4.2,4.3,4.2,4.2,4.3,4.3,4.2,4.3,4.2,4.2,4.2,4.2,4.3,4.3,4.2,764.6480287785239
65.0,13.5,65.07052281995745,32.33007209062822,70.39999999999999,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,761.6793496912755
67.0,13.5,67.08591392068537,32.678562515597704,72.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,797.9273827651006
69.0,13.5,69.066244869497,33.141458639255994,72.8,4.6,4.6,4.5,4.5,4.6,4.5,4.5,4.6,4.5,4.5,4.6,4.6,4.6,4.5,4.5,4.6,815.1746216375839
71.0,13.5,71.07825362393015,33.78605425987625,74.60000000000001,4.7,4.6,4.7,4.7,4.7,4.7,4.6,4.7,4.7,4.6,4.6,4.6,4.7,4.7,4.6,4.7,815.5041984429531
73.0,13.5,73.05973338560663,34.40269837640064,77.59999999999998,4.9,4.9,4.9,4.8,4.9,4.9,4.9,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,4.8,812.2067212929295
75.0,13.5,75.08341170479233,35.294642857142854,78.4,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,811.2470936912762
77.0,13.5,77.05796400040585,36.11317456849465,79.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,820.2558745771807
79.0,13.5,79.07709821319796,37.25903743315508,81.5,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.1,5.1,817.906969771812
81.0,13.5,81.09034946687702,38.401044932079415,83.20000000000002,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,830.9105327248326
83.0,13.5,83.0756769940784,39.6904907350845,84.79999999999998,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,837.6493186577181
85.0,13.5,85.10502681967662,38.47459629775502,86.2,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.4,5.4,5.3,5.4,845.1116258791945
87.0,13.5,87.0810427289018,39.09689847813524,87.80000000000001,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.5,5.5,5.4,5.5,832.9342178791949
89.0,13.5,89.09710169841144,38.95202115602569,87.8,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,849.0487890469793
91.0,13.5,91.10098490135688,39.75188523082582,89.3,5.6,5.6,5.6,5.6,5.6,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5,5.5,5.6,851.3699977449669
1.0,13.0,1.017263987470449,44.86666666666667,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,643.359106154883
3.0,13.0,3.0179869067042384,43.733333333333334,5.1,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,568.6293376430975
5.0,13.0,5.018595933580841,43.057046979865774,8.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,573.2399166060608
7.0,13.0,7.0193883753955895,42.417661097852026,11.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.8,576.326976646465
9.0,13.0,9.019918547604899,41.75046554934823,14.700000000000005,1.0,0.9,1.0,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,578.6977469629634
11.0,13.0,11.022328262990213,41.06584992343032,17.799999999999997,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.2,577.735545535353
13.0,13.0,13.024442293919858,40.431906614785994,20.700000000000006,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.3,1.3,1.3,579.4975579060401
15.0,13.0,15.023588311073985,39.79171332586786,23.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.5,1.5,1.4,1.5,1.5,1.5,1.4,1.5,1.5,580.7163026531988
17.0,13.0,17.02621732128406,38.73445212240869,26.3,1.7,1.6,1.6,1.6,1.6,1.7,1.6,1.7,1.6,1.7,1.7,1.7,1.6,1.6,1.7,1.6,576.9812531543621
19.0,13.0,19.026483164579183,37.762411347517734,28.800000000000008,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,582.0472819932654
21.0,13.0,21.029499501456982,36.53493975903614,31.499999999999996,2.0,2.0,2.0,2.0,2.0,1.9,1.9,2.0,1.9,1.9,2.0,2.0,2.0,2.0,2.0,1.9,580.7094484040401
23.0,13.0,23.03345555190622,35.29236363636364,34.0,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.1,2.2,2.1,2.1,2.2,2.1,2.1,583.1086767248324
25.0,13.0,25.034623776142904,34.261044176706825,36.50000000000001,2.3,2.3,2.3,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,604.3381415218857
27.0,13.0,27.0290691072599,33.365396627108055,38.39999999999999,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,607.3496569127519
29.0,13.0,29.03616463114341,32.598502304147466,41.2,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.6,2.5,2.5,2.5,632.4539034630875
31.0,13.0,31.03258234074662,31.946486486486485,43.20000000000001,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,650.8103198926182
33.0,13.0,33.03423889042291,31.546747967479675,45.19999999999999,2.8,2.8,2.8,2.8,2.8,2.9,2.8,2.8,2.8,2.9,2.8,2.9,2.8,2.8,2.8,2.9,658.5048208322146
35.0,13.0,35.04073909991214,31.68632189463509,47.099999999999994,2.9,2.9,2.9,2.9,3.0,3.0,3.0,2.9,2.9,3.0,2.9,3.0,2.9,3.0,2.9,3.0,657.6304622818791
37.0,13.0,37.04930236768513,32.224627875507444,49.80000000000001,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,696.5065466845642
39.0,13.0,39.04805704685684,32.63581314878893,51.20000000000001,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,700.629912912752
41.0,13.0,41.04655113656265,32.95926680244399,53.89999999999999,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,698.6645064161074
43.0,13.0,43.04445860417273,33.08896658896659,55.9,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,692.1456262013419
45.0,13.0,45.04909415396643,33.416821044831416,57.600000000000016,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,696.4901077046983
47.0,13.0,47.048439129638744,33.56828662646328,59.30000000000001,3.8,3.7,3.7,3.7,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.7,3.7,683.7975795973155
49.0,13.0,49.054526683606625,33.32012299282542,60.79999999999998,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,696.5618701744966
51.0,13.0,51.055104691649554,33.029363246453315,62.19999999999998,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.9,3.8,3.9,3.9,3.9,3.9,700.4680796778523
53.0,13.0,53.05468047068465,32.81357552581262,63.4,3.9,4.0,3.9,4.0,4.0,3.9,4.0,4.0,4.0,3.9,3.9,4.0,3.9,4.0,4.0,4.0,702.7272985771815
55.0,13.0,55.0594895604381,32.593797506840986,65.60000000000001,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,703.8689693737368
57.0,13.0,57.07156467106855,32.48673349056604,66.2,4.1,4.1,4.1,4.2,4.2,4.2,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,727.0754207785237
59.0,13.0,59.079743589040085,32.397907239819006,68.6,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.3,4.3,4.3,4.2,4.3,4.3,4.3,4.3,755.9574576107382
61.0,13.0,61.06353006923933,32.26327372764787,69.29999999999998,4.3,4.3,4.3,4.4,4.4,4.3,4.3,4.3,4.3,4.4,4.3,4.4,4.3,4.4,4.3,4.3,771.8307496375843
63.0,13.0,63.06464857908966,32.269740328563856,71.4,4.5,4.4,4.4,4.4,4.5,4.4,4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,774.7301266040273
65.0,13.0,65.0602062222107,32.36473305954826,72.8,4.5,4.5,4.6,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.5,4.5,4.5,4.6,4.5,4.6,768.7631755167785
67.0,13.0,67.07472340577465,32.810993975903614,73.80000000000001,4.6,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.7,769.9652827919466
69.0,13.0,69.06155717206639,33.23905153641423,76.59999999999998,4.8,4.8,4.8,4.8,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,786.0969389530197
71.0,13.0,71.07903186044616,33.84713677236157,77.9,4.9,4.9,4.8,4.9,4.9,4.8,4.9,4.8,4.8,4.9,4.9,4.9,4.8,4.9,4.9,4.9,822.4233320805367
73.0,13.0,73.08749034495192,34.55685197895218,80.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,819.3627953825506
75.0,13.0,75.07749569950667,35.61872608597794,80.99999999999999,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,823.0762042416109
77.0,13.0,77.09357147509004,36.24852459016393,83.20000000000002,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,832.2901012617457
79.0,13.0,79.07998419574682,37.600297176820206,84.89999999999999,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.3,5.3,834.8750346308726
81.0,13.0,81.09309670167045,38.58791779115632,86.60000000000002,5.4,5.4,5.5,5.4,5.4,5.5,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,851.8303166711408
83.0,13.0,83.08513039449649,38.54154843940008,88.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,854.53062528859
85.0,13.0,85.07275447006282,39.14670070699136,90.0,5.6,5.6,5.6,5.6,5.6,5.7,5.7,5.7,5.6,5.6,5.6,5.6,5.7,5.6,5.6,5.6,854.5849728859059
1.0,12.5,1.0172771176504438,44.4,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,625.6780532794616
3.0,12.5,3.0179081257860036,43.4804469273743,5.099999999999999,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,550.9770808888886
5.0,12.5,5.018893534591309,42.652027027027025,8.799999999999999,0.5,0.6,0.5,0.6,0.6,0.6,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.6,554.889491824916
